product_id,general_id,sku,product_name,price,size,color,description,image_list,url
56289,elise_56289,FF2306359DILANV,ĐẦM REN HOA TÍM HOA PHỐI LỤA,2.498.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM REN HOA TÍM HOA PHỐI LỤA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306359dilanv.jpg', '002_ĐẦM REN HOA TÍM HOA PHỐI LỤA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306359dilanv4.jpg', '003_ĐẦM REN HOA TÍM HOA PHỐI LỤA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306359dilanv3.jpg', '004_ĐẦM REN HOA TÍM HOA PHỐI LỤA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306359dilanv2.jpg', '005_ĐẦM REN HOA TÍM HOA PHỐI LỤA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306359dilanv1.jpg'}",
56284,elise_56284,FF2307198DIORNV,ĐẦM TƠ ÓNG TÍM THAN DÂY CỔ HT,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM TƠ ÓNG TÍM THAN DÂY CỔ HT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307198diornv.jpg', '002_ĐẦM TƠ ÓNG TÍM THAN DÂY CỔ HT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307198diornv5.jpg', '003_ĐẦM TƠ ÓNG TÍM THAN DÂY CỔ HT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307198diornv4.jpg', '004_ĐẦM TƠ ÓNG TÍM THAN DÂY CỔ HT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307198diornv3.jpg', '005_ĐẦM TƠ ÓNG TÍM THAN DÂY CỔ HT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307198diornv2.jpg', '006_ĐẦM TƠ ÓNG TÍM THAN DÂY CỔ HT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307198diornv1.jpg'}",
56279,elise_56279,FF2309038BKDEBL,CHÂN VÁY JEANS HẠ EO XẾP LY,1.198.000 VND,"['S', 'M']",,,"{'001_CHÂN VÁY JEANS HẠ EO XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309038bkdebl.jpg', '002_CHÂN VÁY JEANS HẠ EO XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309038bkdebl2.jpg', '003_CHÂN VÁY JEANS HẠ EO XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309038bkdebl1.jpg', '004_CHÂN VÁY JEANS HẠ EO XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309038bkdebl4.jpg', '005_CHÂN VÁY JEANS HẠ EO XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309038bkdebl3.jpg'}",
56274,elise_56274,FF2307357TNORPT,SM SÁT NÁCH TƠ TRẮNG HT XANH DÂY CỔ,1.098.000 VND,"['S', 'M']",,,"{'001_SM SÁT NÁCH TƠ TRẮNG HT XANH DÂY CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307357tnorpt.jpg', '002_SM SÁT NÁCH TƠ TRẮNG HT XANH DÂY CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307357tnorpt4.jpg', '003_SM SÁT NÁCH TƠ TRẮNG HT XANH DÂY CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307357tnorpt2.jpg', '004_SM SÁT NÁCH TƠ TRẮNG HT XANH DÂY CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307357tnorpt3.jpg', '005_SM SÁT NÁCH TƠ TRẮNG HT XANH DÂY CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307357tnorpt1.jpg'}",
56269,elise_56269,FF2308138BKWOBL,CHÂN VÁY SỢI XANH DẬP LY ĐAI CẠP,1.298.000 VND,"['S', 'M', 'L']",,,"{'001_CHÂN VÁY SỢI XANH DẬP LY ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308138bkwobl5.jpg', '002_CHÂN VÁY SỢI XANH DẬP LY ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308138bkwobl.jpg', '003_CHÂN VÁY SỢI XANH DẬP LY ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308138bkwobl4.jpg', '004_CHÂN VÁY SỢI XANH DẬP LY ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308138bkwobl3.jpg', '005_CHÂN VÁY SỢI XANH DẬP LY ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308138bkwobl2.jpg', '006_CHÂN VÁY SỢI XANH DẬP LY ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308138bkwobl1.jpg'}",
56264,elise_56264,FF2308137TSWOBL,ÁO SÁT NÁCH XANH TÚI NGỰC THÊU LOGO,1.098.000 VND,"['S', 'M', 'L']",,,"{'001_ÁO SÁT NÁCH XANH TÚI NGỰC THÊU LOGO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308137tswobl2.jpg', '002_ÁO SÁT NÁCH XANH TÚI NGỰC THÊU LOGO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308137tswobl3.jpg', '003_ÁO SÁT NÁCH XANH TÚI NGỰC THÊU LOGO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308137tswobl4.jpg', '004_ÁO SÁT NÁCH XANH TÚI NGỰC THÊU LOGO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308137tswobl.jpg', '005_ÁO SÁT NÁCH XANH TÚI NGỰC THÊU LOGO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308137tswobl1.jpg', '006_ÁO SÁT NÁCH XANH TÚI NGỰC THÊU LOGO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308137tswobl5.jpg'}",
56258,elise_56258,FF2308013BPWOOR,QUẦN SUÔNG CAM ĐẤT LY GIỮA ĐAI CẠP,1.298.000 VND,"['S', 'M', 'L']",,,"{'001_QUẦN SUÔNG CAM ĐẤT LY GIỮA ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308013bpwoor2.jpg', '002_QUẦN SUÔNG CAM ĐẤT LY GIỮA ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308013bpwoor1.jpg', '003_QUẦN SUÔNG CAM ĐẤT LY GIỮA ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308013bpwoor.jpg'}",
56253,elise_56253,FF2308012TLWOOR,SM CAM ĐẤT CỔ ĐỨC TRANG TRÍ CÚC TAY,1.098.000 VND,"['S', 'M', 'L']",,,"{'001_SM CAM ĐẤT CỔ ĐỨC TRANG TRÍ CÚC TAY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308012tlwoor.jpg', '002_SM CAM ĐẤT CỔ ĐỨC TRANG TRÍ CÚC TAY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308012tlwoor1.jpg', '003_SM CAM ĐẤT CỔ ĐỨC TRANG TRÍ CÚC TAY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308012tlwoor2.jpg'}",
56248,elise_56248,FF2309001DIWOBK,ĐẦM ÔM ĐEN NGỰC ĐÍNH HOA CƯỜM,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM ÔM ĐEN NGỰC ĐÍNH HOA CƯỜM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309001diwobk.jpg', '002_ĐẦM ÔM ĐEN NGỰC ĐÍNH HOA CƯỜM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309001diwobk3.jpg', '003_ĐẦM ÔM ĐEN NGỰC ĐÍNH HOA CƯỜM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309001diwobk2.jpg', '004_ĐẦM ÔM ĐEN NGỰC ĐÍNH HOA CƯỜM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309001diwobk1.jpg'}",
56243,elise_56243,FS2311084DIWOWH,ĐẦM TRẮNG VOAN KẺ XẾP LY DƯỚI,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM TRẮNG VOAN KẺ XẾP LY DƯỚI': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311084diwowh2.jpg', '002_ĐẦM TRẮNG VOAN KẺ XẾP LY DƯỚI': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311084diwowh3.jpg', '003_ĐẦM TRẮNG VOAN KẺ XẾP LY DƯỚI': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311084diwowh1.jpg', '004_ĐẦM TRẮNG VOAN KẺ XẾP LY DƯỚI': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311084diwowh.jpg'}",
56238,elise_56238,FF2307202BKWOBK,CV XỐP ĐEN VÂN CHÉO ĐAI CẠP,1.298.000 VND,"['S', 'M', 'L']",,,"{'001_CV XỐP ĐEN VÂN CHÉO ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307202bkwobk.jpg', '002_CV XỐP ĐEN VÂN CHÉO ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307202bkwobk1.jpg', '003_CV XỐP ĐEN VÂN CHÉO ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307202bkwobk3.jpg', '004_CV XỐP ĐEN VÂN CHÉO ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307202bkwobk2.jpg'}",
56223,elise_56223,FS2311074TLORYL,SM TƠ VÀNG NƠ CỔ BÈO,1.098.000 VND,"['S', 'M', 'L']",,,"{'001_SM TƠ VÀNG NƠ CỔ BÈO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311074tloryl.jpg', '002_SM TƠ VÀNG NƠ CỔ BÈO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311074tloryl3.jpg', '003_SM TƠ VÀNG NƠ CỔ BÈO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311074tloryl2.jpg', '004_SM TƠ VÀNG NƠ CỔ BÈO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311074tloryl1.jpg'}",
56218,elise_56218,FS2311080TLSIWH,SM LỤA TRẮNG VÂN CHÉO TAY PHỒNG,1.098.000 VND,"['S', 'M', 'L']",,,"{'001_SM LỤA TRẮNG VÂN CHÉO TAY PHỒNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311080tlsiwh3.jpg', '002_SM LỤA TRẮNG VÂN CHÉO TAY PHỒNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311080tlsiwh2.jpg', '003_SM LỤA TRẮNG VÂN CHÉO TAY PHỒNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311080tlsiwh1.jpg', '004_SM LỤA TRẮNG VÂN CHÉO TAY PHỒNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311080tlsiwh.jpg'}",
56213,elise_56213,FF2306024BPWOBK,QUẦN SUÔNG ĐEN GÂN GIỮA,1.298.000 VND,"['S', 'M', 'L']",,,"{'001_QUẦN SUÔNG ĐEN GÂN GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306024bpwobk2.jpg', '002_QUẦN SUÔNG ĐEN GÂN GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306024bpwobk1.jpg', '003_QUẦN SUÔNG ĐEN GÂN GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306024bpwobk.jpg', '004_QUẦN SUÔNG ĐEN GÂN GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2306024bpwobk3.jpg'}",
56208,elise_56208,FF2308171DIWOCR,ĐẦM KEM PHỐI TƠ ĐÍNH NƠ CỔ,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM KEM PHỐI TƠ ĐÍNH NƠ CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308171diwocr.jpg', '002_ĐẦM KEM PHỐI TƠ ĐÍNH NƠ CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308171diwocr1.jpg', '003_ĐẦM KEM PHỐI TƠ ĐÍNH NƠ CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308171diwocr3.jpg', '004_ĐẦM KEM PHỐI TƠ ĐÍNH NƠ CỔ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308171diwocr2.jpg'}",
56203,elise_56203,FF2307134TLWOWH,SM SẠN TRẮNG CAN DÂY REN,1.298.000 VND,"['S', 'M', 'L']",,,"{'001_SM SẠN TRẮNG CAN DÂY REN': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307134tlwowh3.jpg', '002_SM SẠN TRẮNG CAN DÂY REN': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307134tlwowh1.jpg', '003_SM SẠN TRẮNG CAN DÂY REN': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307134tlwowh2.jpg', '004_SM SẠN TRẮNG CAN DÂY REN': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2307134tlwowh.jpg'}",
56198,elise_56198,FS2305296TSORGE,SM TƠ XANH CỐM CỔ V XẾP LY,1.098.000 VND,"['S', 'M', 'L']",,,"{'001_SM TƠ XANH CỐM CỔ V XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2305296tsorge3.jpg', '002_SM TƠ XANH CỐM CỔ V XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2305296tsorge2.jpg', '003_SM TƠ XANH CỐM CỔ V XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2305296tsorge1.jpg', '004_SM TƠ XANH CỐM CỔ V XẾP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2305296tsorge.jpg'}",
56193,elise_56193,FS2311091BKWOBK,JUPE BÚT CHỈ ĐEN TÚI CHÉO,1.098.000 VND,"['S', 'M', 'L']",,,"{'001_JUPE BÚT CHỈ ĐEN TÚI CHÉO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311091bkwobk1.jpg', '002_JUPE BÚT CHỈ ĐEN TÚI CHÉO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311091bkwobk3.jpg', '003_JUPE BÚT CHỈ ĐEN TÚI CHÉO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311091bkwobk.jpg', '004_JUPE BÚT CHỈ ĐEN TÚI CHÉO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311091bkwobk2.jpg'}",
56188,elise_56188,FF2309048BKWOBR,JUPE NÂU BÈO EO XẺ BÊN,1.398.000 VND,"['S', 'M', 'L']",,,"{'001_JUPE NÂU BÈO EO XẺ BÊN': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309048bkwobr1.jpg', '002_JUPE NÂU BÈO EO XẺ BÊN': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309048bkwobr2.jpg', '003_JUPE NÂU BÈO EO XẺ BÊN': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309048bkwobr.jpg', '004_JUPE NÂU BÈO EO XẺ BÊN': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309048bkwobr3.jpg'}",
56183,elise_56183,FF2304127DIWOBK,ĐẦM TƠ ĐEN CHUN EO VIỀN REN PK TRẮNG,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM TƠ ĐEN CHUN EO VIỀN REN PK TRẮNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2304127diwobk.jpg', '002_ĐẦM TƠ ĐEN CHUN EO VIỀN REN PK TRẮNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2304127diwobk1.jpg', '003_ĐẦM TƠ ĐEN CHUN EO VIỀN REN PK TRẮNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2304127diwobk3.jpg', '004_ĐẦM TƠ ĐEN CHUN EO VIỀN REN PK TRẮNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2304127diwobk2.jpg'}",
56178,elise_56178,FF2308082DMWOBK,ĐẦM ĐEN CỔ ĐÍNH DÂY XÍCH,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM ĐEN CỔ ĐÍNH DÂY XÍCH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308082dmwobk.jpg', '002_ĐẦM ĐEN CỔ ĐÍNH DÂY XÍCH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308082dmwobk2.jpg', '003_ĐẦM ĐEN CỔ ĐÍNH DÂY XÍCH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308082dmwobk3.jpg', '004_ĐẦM ĐEN CỔ ĐÍNH DÂY XÍCH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308082dmwobk1.jpg'}",
56173,elise_56173,FF2308217DIWOBK,ĐẦM ĐEN VAI CHƯỜM VIỀN GHI,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM ĐEN VAI CHƯỜM VIỀN GHI': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308217diwobk.jpg', '002_ĐẦM ĐEN VAI CHƯỜM VIỀN GHI': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308217diwobk1.jpg', '003_ĐẦM ĐEN VAI CHƯỜM VIỀN GHI': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308217diwobk3.jpg', '004_ĐẦM ĐEN VAI CHƯỜM VIỀN GHI': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308217diwobk2.jpg'}",
56168,elise_56168,FF2308133DMWOWH,ĐẦM TRẮNG CỔ V TAY REN HOA CHÙM,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM TRẮNG CỔ V TAY REN HOA CHÙM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308133dmwowh.jpg', '002_ĐẦM TRẮNG CỔ V TAY REN HOA CHÙM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308133dmwowh1.jpg', '003_ĐẦM TRẮNG CỔ V TAY REN HOA CHÙM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308133dmwowh3.jpg', '004_ĐẦM TRẮNG CỔ V TAY REN HOA CHÙM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308133dmwowh2.jpg'}",
56163,elise_56163,FF2308177DIWOGE,ĐẦM SUÔNG VÂN XANH CỐM KẸP VIỀN CỔ KT,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM SUÔNG VÂN XANH CỐM KẸP VIỀN CỔ KT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308177diwoge.jpg', '002_ĐẦM SUÔNG VÂN XANH CỐM KẸP VIỀN CỔ KT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308177diwoge2.jpg', '003_ĐẦM SUÔNG VÂN XANH CỐM KẸP VIỀN CỔ KT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308177diwoge3.jpg', '004_ĐẦM SUÔNG VÂN XANH CỐM KẸP VIỀN CỔ KT': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308177diwoge1.jpg'}",
56158,elise_56158,FF2308147DIWOOR,ĐẦM VÂN CAM CỔ VUÔNG TAY LỠ,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM VÂN CAM CỔ VUÔNG TAY LỠ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308147diwoor.jpg', '002_ĐẦM VÂN CAM CỔ VUÔNG TAY LỠ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308147diwoor2.jpg', '003_ĐẦM VÂN CAM CỔ VUÔNG TAY LỠ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308147diwoor3.jpg', '004_ĐẦM VÂN CAM CỔ VUÔNG TAY LỠ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308147diwoor1.jpg'}",
56153,elise_56153,FF2308182DIWOOR,ĐẦM CAM CỔ VEST CHÂN DẬP LY,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM CAM CỔ VEST CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308182diwoor.jpg', '002_ĐẦM CAM CỔ VEST CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308182diwoor1.jpg', '003_ĐẦM CAM CỔ VEST CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308182diwoor3.jpg', '004_ĐẦM CAM CỔ VEST CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308182diwoor2.jpg'}",
56143,elise_56143,FF2308027DMWOPK,ĐẦM CAM TÍM XẺ GẤU CHỒNG LỆCH,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM CAM TÍM XẺ GẤU CHỒNG LỆCH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308027dmwopk.jpg', '002_ĐẦM CAM TÍM XẺ GẤU CHỒNG LỆCH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308027dmwopk2.jpg', '003_ĐẦM CAM TÍM XẺ GẤU CHỒNG LỆCH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308027dmwopk3.jpg', '004_ĐẦM CAM TÍM XẺ GẤU CHỒNG LỆCH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308027dmwopk1.jpg'}",
