product_id,general_id,sku,product_name,price,size,color,description,image_list,url
57012,elise_57012,FS2401091DXWOPT,ĐẦM VOAN HT VÀNG XANH,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM VOAN HT VÀNG XANH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401091dxwopt1.jpg', '002_ĐẦM VOAN HT VÀNG XANH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401091dxwopt.jpg', '003_ĐẦM VOAN HT VÀNG XANH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401091dxwopt4.jpg', '004_ĐẦM VOAN HT VÀNG XANH': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401091dxwopt2.jpg'}",
57007,elise_57007,FS2401016DXWOPG,ĐẦM 2 DÂY VOAN HOA XANH LÁ CHÂN DẬP LY,2.398.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM 2 DÂY VOAN HOA XANH LÁ CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401016dxwopg2.jpg', '002_ĐẦM 2 DÂY VOAN HOA XANH LÁ CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401016dxwopg3.jpg', '003_ĐẦM 2 DÂY VOAN HOA XANH LÁ CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401016dxwopg1.jpg', '004_ĐẦM 2 DÂY VOAN HOA XANH LÁ CHÂN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401016dxwopg.jpg'}",
57002,elise_57002,FS2401113DXWOPP,ĐẦM VOAN HOA NỀN HỒNG XẾP TẦNG,2.198.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM VOAN HOA NỀN HỒNG XẾP TẦNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401113dxwopp.jpg', '002_ĐẦM VOAN HOA NỀN HỒNG XẾP TẦNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401113dxwopp1.jpg', '003_ĐẦM VOAN HOA NỀN HỒNG XẾP TẦNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401113dxwopp2.jpg', '004_ĐẦM VOAN HOA NỀN HỒNG XẾP TẦNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401113dxwopp3.jpg'}",
56997,elise_56997,FS2401333BKSIWH,CHÂN VÁY LỤA TRẮNG BÈO TẦNG,1.398.000 VND,"['S', 'M', 'L']",,,"{'001_CHÂN VÁY LỤA TRẮNG BÈO TẦNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401333bksiwh.jpg', '002_CHÂN VÁY LỤA TRẮNG BÈO TẦNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401333bksiwh3.jpg', '003_CHÂN VÁY LỤA TRẮNG BÈO TẦNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401333bksiwh2.jpg', '004_CHÂN VÁY LỤA TRẮNG BÈO TẦNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401333bksiwh4.jpg'}",
56992,elise_56992,FS2401343TNSIWH,ÁO QUÂY LỤA TRẮNG,798.000 VND,"['S', 'M', 'L']",,,"{'001_ÁO QUÂY LỤA TRẮNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401343tnsiwh4.jpg', '002_ÁO QUÂY LỤA TRẮNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401343tnsiwh3.jpg', '003_ÁO QUÂY LỤA TRẮNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401343tnsiwh.jpg', '004_ÁO QUÂY LỤA TRẮNG': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401343tnsiwh1.jpg'}",
56982,elise_56982,FS2312145BKWOPT,CV HOA NỀN BE TÚI ỐP ĐAI CẠP,1.298.000 VND,"['S', 'M', 'L']",,,"{'001_CV HOA NỀN BE TÚI ỐP ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312145bkwopt1.jpg', '002_CV HOA NỀN BE TÚI ỐP ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312145bkwopt2.jpg', '003_CV HOA NỀN BE TÚI ỐP ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312145bkwopt.jpg', '004_CV HOA NỀN BE TÚI ỐP ĐAI CẠP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312145bkwopt3.jpg'}",
56977,elise_56977,FS2401008DXORYL,ĐẦM 2 DÂY TƠ ÓNG VÀNG ĐÍNH HOA NGỰC,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM 2 DÂY TƠ ÓNG VÀNG ĐÍNH HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401008dxoryl.jpg', '002_ĐẦM 2 DÂY TƠ ÓNG VÀNG ĐÍNH HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401008dxoryl2.jpg', '003_ĐẦM 2 DÂY TƠ ÓNG VÀNG ĐÍNH HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401008dxoryl1.jpg', '004_ĐẦM 2 DÂY TƠ ÓNG VÀNG ĐÍNH HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401008dxoryl3.jpg'}",
56972,elise_56972,FS2312143DIORGE,ĐẦM TƠ XANH CỐM BÈO GẤU ĐAI EO,2.098.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM TƠ XANH CỐM BÈO GẤU ĐAI EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312143diorge3.jpg', '002_ĐẦM TƠ XANH CỐM BÈO GẤU ĐAI EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312143diorge2.jpg', '003_ĐẦM TƠ XANH CỐM BÈO GẤU ĐAI EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312143diorge1.jpg', '004_ĐẦM TƠ XANH CỐM BÈO GẤU ĐAI EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312143diorge.jpg'}",
56967,elise_56967,FS2312144DMWOPT,ĐẦM VOAN HOA HỒNG NỀN BE BÈO GẤU,2.098.000 VND,"['M', 'L']",,,"{'001_ĐẦM VOAN HOA HỒNG NỀN BE BÈO GẤU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312144dmwopt1.jpg', '002_ĐẦM VOAN HOA HỒNG NỀN BE BÈO GẤU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312144dmwopt.jpg', '003_ĐẦM VOAN HOA HỒNG NỀN BE BÈO GẤU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312144dmwopt3.jpg', '004_ĐẦM VOAN HOA HỒNG NỀN BE BÈO GẤU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312144dmwopt2.jpg'}",
56962,elise_56962,FS2312113DXWOPT,ĐẦM VOAN HOA TÍM SN BÈO GẤU,2.198.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM VOAN HOA TÍM SN BÈO GẤU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312113dxwopt.jpg', '002_ĐẦM VOAN HOA TÍM SN BÈO GẤU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312113dxwopt3.jpg', '003_ĐẦM VOAN HOA TÍM SN BÈO GẤU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312113dxwopt2.jpg', '004_ĐẦM VOAN HOA TÍM SN BÈO GẤU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312113dxwopt1.jpg'}",
56949,elise_56949,FF2309056TLORWH,SM TƠ TRẮNG CỔ ĐỨC ĐÍNH HOA,1.298.000 VND,"['M', 'L']",,,"{'001_SM TƠ TRẮNG CỔ ĐỨC ĐÍNH HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309056tlorwh.jpg', '002_SM TƠ TRẮNG CỔ ĐỨC ĐÍNH HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309056tlorwh1.jpg', '003_SM TƠ TRẮNG CỔ ĐỨC ĐÍNH HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309056tlorwh3.jpg', '004_SM TƠ TRẮNG CỔ ĐỨC ĐÍNH HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2309056tlorwh2.jpg'}",
56944,elise_56944,FS2312021BKWOBK,JUPE BÚT CHÌ ĐEN XẺ SAU,1.098.000 VND,"['S', 'M', 'L']",,,"{'001_JUPE BÚT CHÌ ĐEN XẺ SAU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312021bkwobk3.jpg', '002_JUPE BÚT CHÌ ĐEN XẺ SAU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312021bkwobk.jpg', '003_JUPE BÚT CHÌ ĐEN XẺ SAU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312021bkwobk2.jpg', '004_JUPE BÚT CHÌ ĐEN XẺ SAU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312021bkwobk1.jpg'}",
56939,elise_56939,FS2312029TLORWH,SM TƠ TRẮNG TÚI NGỰC THÊU HOA,1.398.000 VND,"['S', 'M', 'L']",,,"{'001_SM TƠ TRẮNG TÚI NGỰC THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312029tlorwh2.jpg', '002_SM TƠ TRẮNG TÚI NGỰC THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312029tlorwh3.jpg', '003_SM TƠ TRẮNG TÚI NGỰC THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312029tlorwh1.jpg', '004_SM TƠ TRẮNG TÚI NGỰC THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312029tlorwh.jpg'}",
56934,elise_56934,FS2403020BSWOPK,QUẦN SOOC HỒNG CAM LY GIỮA,1.098.000 VND,"['S', 'M', 'L']",,,"{'001_QUẦN SOOC HỒNG CAM LY GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2403020bswopk.jpg', '002_QUẦN SOOC HỒNG CAM LY GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2403020bswopk1.jpg', '003_QUẦN SOOC HỒNG CAM LY GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2403020bswopk3.jpg', '004_QUẦN SOOC HỒNG CAM LY GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2403020bswopk2.jpg'}",
56929,elise_56929,FS2312057TSWOWH,SM TRẮNG TÚI NGỰC THÊU HOA,1.198.000 VND,"['S', 'M', 'L']",,,"{'001_SM TRẮNG TÚI NGỰC THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312057tswowh14.jpg', '002_SM TRẮNG TÚI NGỰC THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312057tswowh11.jpg', '003_SM TRẮNG TÚI NGỰC THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312057tswowh13.jpg', '004_SM TRẮNG TÚI NGỰC THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312057tswowh12.jpg'}",
56924,elise_56924,FS2312058BKWOWH,JUPE TRẮNG DÀI DIỄU CHỈ SAU,1.298.000 VND,"['S', 'M', 'L']",,,"{'001_JUPE TRẮNG DÀI DIỄU CHỈ SAU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312058bkwowh12.jpg', '002_JUPE TRẮNG DÀI DIỄU CHỈ SAU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312058bkwowh13.jpg', '003_JUPE TRẮNG DÀI DIỄU CHỈ SAU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312058bkwowh11.jpg', '004_JUPE TRẮNG DÀI DIỄU CHỈ SAU': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312058bkwowh14.jpg'}",
56919,elise_56919,FS2312054TSWOWH,ÁO PEPLUM TRẮNG THÊU HOA TƠ NGỰC,1.498.000 VND,"['S', 'M', 'L']",,,"{'001_ÁO PEPLUM TRẮNG THÊU HOA TƠ NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312054tswowh3.jpg', '002_ÁO PEPLUM TRẮNG THÊU HOA TƠ NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312054tswowh1.jpg', '003_ÁO PEPLUM TRẮNG THÊU HOA TƠ NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312054tswowh2.jpg', '004_ÁO PEPLUM TRẮNG THÊU HOA TƠ NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312054tswowh.jpg'}",
56914,elise_56914,FS2312055BPWOWH,QUẦN BAGGY TRẮNG LY GIỮA,1.198.000 VND,"['S', 'M', 'L']",,,"{'001_QUẦN BAGGY TRẮNG LY GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312055bpwowh1.jpg', '002_QUẦN BAGGY TRẮNG LY GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312055bpwowh3.jpg', '003_QUẦN BAGGY TRẮNG LY GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312055bpwowh2.jpg', '004_QUẦN BAGGY TRẮNG LY GIỮA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312055bpwowh.jpg'}",
56909,elise_56909,FS2312134DMWOPK,ĐẦM SỢI HỒNG PHẤN THÊU HOA,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM SỢI HỒNG PHẤN THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312134dmwopk.jpg', '002_ĐẦM SỢI HỒNG PHẤN THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312134dmwopk1.jpg', '003_ĐẦM SỢI HỒNG PHẤN THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312134dmwopk3.jpg', '004_ĐẦM SỢI HỒNG PHẤN THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312134dmwopk2.jpg'}",
56904,elise_56904,FS2311015TNWOWH,ÁO VÂN TRẮNG SÁT NÁCH THÊU HOA NGỰC,1.198.000 VND,"['S', 'M', 'L']",,,"{'001_ÁO VÂN TRẮNG SÁT NÁCH THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311015tnwowh1.jpg', '002_ÁO VÂN TRẮNG SÁT NÁCH THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311015tnwowh2.jpg', '003_ÁO VÂN TRẮNG SÁT NÁCH THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311015tnwowh3.jpg', '004_ÁO VÂN TRẮNG SÁT NÁCH THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2311015tnwowh.jpg'}",
56899,elise_56899,FF2308044BKWOBK,JUPE TAFTA ĐEN CÚC TẾT ĐÍNH CƯỜM,1.398.000 VND,"['S', 'M', 'L']",,,"{'001_JUPE TAFTA ĐEN CÚC TẾT ĐÍNH CƯỜM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308044bkwobk1.jpg', '002_JUPE TAFTA ĐEN CÚC TẾT ĐÍNH CƯỜM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308044bkwobk.jpg', '003_JUPE TAFTA ĐEN CÚC TẾT ĐÍNH CƯỜM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308044bkwobk3.jpg', '004_JUPE TAFTA ĐEN CÚC TẾT ĐÍNH CƯỜM': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/f/ff2308044bkwobk2.jpg'}",
56879,elise_56879,FS2312118TSWOWH,SM THÔ TRẮNG CỔ ĐỨC THÊU HOA NGỰC,1.198.000 VND,"['S', 'M', 'L']",,,"{'001_SM THÔ TRẮNG CỔ ĐỨC THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312118tswowh11.jpg', '002_SM THÔ TRẮNG CỔ ĐỨC THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312118tswowh22.jpg', '003_SM THÔ TRẮNG CỔ ĐỨC THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312118tswowh33.jpg'}",
56874,elise_56874,FS2312023BKORPK,CV TƠ TÍM ĐẬM XẾP LY SÚP,1.398.000 VND,"['S', 'M', 'L']",,,"{'001_CV TƠ TÍM ĐẬM XẾP LY SÚP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312023bkorpk.jpg', '002_CV TƠ TÍM ĐẬM XẾP LY SÚP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312023bkorpk2.jpg', '003_CV TƠ TÍM ĐẬM XẾP LY SÚP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312023bkorpk3.jpg', '004_CV TƠ TÍM ĐẬM XẾP LY SÚP': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312023bkorpk1.jpg'}",
56869,elise_56869,FS2312022TSORPK,SM TƠ TÍM ĐẬM TAY PHỒNG THÊU HOA,1.298.000 VND,"['S', 'M', 'L']",,,"{'001_SM TƠ TÍM ĐẬM TAY PHỒNG THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312022tsorpk.jpg', '002_SM TƠ TÍM ĐẬM TAY PHỒNG THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312022tsorpk2.jpg', '003_SM TƠ TÍM ĐẬM TAY PHỒNG THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312022tsorpk3.jpg', '004_SM TƠ TÍM ĐẬM TAY PHỒNG THÊU HOA': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312022tsorpk1.jpg'}",
56864,elise_56864,FS2312032BKWOPK,CHÂN VÁY HỒNG PHẤN DẬP LY,1.398.000 VND,"['S', 'M', 'L']",,,"{'001_CHÂN VÁY HỒNG PHẤN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312032bkwopk.jpg', '002_CHÂN VÁY HỒNG PHẤN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312032bkwopk1.jpg', '003_CHÂN VÁY HỒNG PHẤN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312032bkwopk3.jpg', '004_CHÂN VÁY HỒNG PHẤN DẬP LY': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312032bkwopk2.jpg'}",
56859,elise_56859,FS2312031TSKCPW,ÁO THUN TRẮNG THÊU HOA TRÀ,698.000 VND,"['M', 'L']",,,"{'001_ÁO THUN TRẮNG THÊU HOA TRÀ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312031tskcpw3.jpg', '002_ÁO THUN TRẮNG THÊU HOA TRÀ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312031tskcpw.jpg', '003_ÁO THUN TRẮNG THÊU HOA TRÀ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312031tskcpw2.jpg', '004_ÁO THUN TRẮNG THÊU HOA TRÀ': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312031tskcpw1.jpg'}",
56854,elise_56854,FS2312027DIWOBK,ĐẦM ĐEN DIỄU CHỈ THÊU HOA NGỰC,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM ĐEN DIỄU CHỈ THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312027diwobk.jpg', '002_ĐẦM ĐEN DIỄU CHỈ THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312027diwobk1.jpg', '003_ĐẦM ĐEN DIỄU CHỈ THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312027diwobk3.jpg', '004_ĐẦM ĐEN DIỄU CHỈ THÊU HOA NGỰC': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312027diwobk2.jpg'}",
56849,elise_56849,FS2401097DXSIYL,ĐẦM YẾM LỤA VÀNG NHÚN EO,2.298.000 VND,"['M', 'L']",,,"{'001_ĐẦM YẾM LỤA VÀNG NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401097dxsiyl.jpg', '002_ĐẦM YẾM LỤA VÀNG NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401097dxsiyl1.jpg', '003_ĐẦM YẾM LỤA VÀNG NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401097dxsiyl2.jpg', '004_ĐẦM YẾM LỤA VÀNG NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401097dxsiyl3.jpg', '005_ĐẦM YẾM LỤA VÀNG NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2401097dxsiyl4.jpg'}",
56844,elise_56844,FS2312056DXSIBK,ĐẦM YẾM LỤA ĐEN NHÚN EO,2.298.000 VND,"['S', 'M', 'L']",,,"{'001_ĐẦM YẾM LỤA ĐEN NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312056dxsibk.jpg', '002_ĐẦM YẾM LỤA ĐEN NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312056dxsibk4.jpg', '003_ĐẦM YẾM LỤA ĐEN NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312056dxsibk3.jpg', '004_ĐẦM YẾM LỤA ĐEN NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312056dxsibk2.jpg', '005_ĐẦM YẾM LỤA ĐEN NHÚN EO': 'https://elise.vn/media/catalog/product/cache/bb52e54e5ec1828d48ae8bf7c98f9f69/f/s/fs2312056dxsibk1.jpg'}",
